527.55,1.63
527.575,1.79
527.6,2.0
527.625,1.84
527.65,2.04
527.675,1.83
527.7,1.96
527.725,2.17
527.75,1.73
527.775,1.87
527.8,1.76
527.825,1.71
527.85,2.2
527.875,2.02
527.9,1.94
527.925,1.81
527.95,1.81
527.975,2.08
528.0,1.74
528.025,1.73
528.05,1.99
528.075,1.74
528.1,2.2
528.125,1.78
528.15,2.16
528.175,1.66
528.2,1.79
528.225,1.7
528.25,1.92
528.275,1.94
528.3,1.88
528.325,1.92
528.35,1.89
528.375,1.79
528.4,2.03
528.425,2.11
528.45,1.94
528.475,1.99
528.5,1.93
528.525,1.76
528.55,1.64
528.575,2.0
528.6,2.59
528.625,1.96
528.65,1.75
528.675,1.82
528.7,1.89
528.725,1.81
528.75,1.96
528.775,1.97
528.8,1.94
528.825,2.12
528.85,1.94
528.875,2.28
528.9,2.18
528.925,1.91
528.95,1.95
528.975,2.01
529.0,2.05
529.025,1.85
529.05,1.96
529.075,1.99
529.1,2.29
529.125,1.92
529.15,2.07
529.175,1.9
529.2,1.96
529.225,1.98
529.25,2.2
529.275,1.96
529.3,2.02
529.325,2.03
529.35,2.03
529.375,1.77
529.4,2.06
529.425,2.1
529.45,1.87
529.475,1.85
529.5,1.87
529.525,2.55
529.55,2.08
529.575,2.2
529.6,1.74
529.625,2.13
529.65,2.04
529.675,1.98
529.7,1.96
529.725,2.09
529.75,1.86
529.775,1.69
529.8,1.72
529.825,1.95
529.85,1.87
529.875,2.39
529.9,2.07
529.925,1.7
529.95,1.83
529.975,1.87
530.0,2.09
530.025,1.98
530.05,2.01
530.075,1.79
530.1,1.7
530.125,1.79
530.15,1.86
530.175,1.62
530.2,1.59
530.225,1.78
530.25,2.37
530.275,2.18
530.3,1.69
530.325,1.92
530.35,1.9
530.375,1.75
530.4,1.92
530.425,1.76
530.45,1.83
530.475,1.76
530.5,1.95
530.525,1.96
530.55,1.67
530.575,1.88
530.6,2.03
530.625,1.93
530.65,1.72
530.675,1.87
530.7,1.74
530.725,1.85
530.75,1.9
530.775,1.9
530.8,1.82
530.825,1.66
530.85,2.27
530.875,1.93
530.9,1.68
530.925,1.83
530.95,2.17
530.975,1.84
531.0,1.95
531.025,1.99
531.05,1.65
531.075,1.78
531.1,1.75
531.125,1.65
531.15,1.84
531.175,1.7
531.2,2.02
531.225,1.66
531.25,1.92
531.275,1.65
531.3,1.74
531.325,1.61
531.35,1.62
531.375,1.83
531.4,1.73
531.425,1.61
531.45,2.08
531.475,1.69
531.5,1.76
531.525,2.51
531.55,1.7
531.575,1.81
531.6,2.06
531.625,1.77
531.65,1.71
531.675,1.94
531.7,1.95
531.725,1.98
531.75,2.03
531.775,1.63
531.8,1.74
531.825,2.0
531.85,1.96
531.875,2.01
531.9,1.71
531.925,2.6
531.95,2.05
531.975,1.97
532.0,3.0
532.025,1.78
532.05,2.68
532.075,2.6
532.1,2.36
532.125,3.42
532.15,3.42
532.175,2.91
532.2,2.37
532.225,2.08
532.25,1.73
532.275,2.78
532.3,2.08
532.325,2.38
532.35,2.43
532.375,1.94
532.4,2.19
532.425,2.23
532.45,2.53
532.475,1.82
532.5,2.06
532.525,1.74
532.55,1.88
532.575,2.61
532.6,1.77
532.625,2.77
532.65,1.79
532.675,2.91
532.7,2.33
532.725,2.69
532.75,2.48
532.775,2.01
532.8,2.24
532.825,2.35
532.85,2.58
532.875,2.97
532.9,1.6
532.925,2.68
532.95,1.72
532.975,2.33
533.0,2.32
533.025,2.02
533.05,2.22
533.075,2.38
533.1,2.67
533.125,2.68
533.15,2.52
533.175,1.86
533.2,1.94
533.225,2.57
533.25,2.44
533.275,2.4
533.3,2.64
533.325,2.34
533.35,1.96
533.375,2.38
533.4,2.36
533.425,2.14
533.45,2.15
533.475,3.4
533.5,2.42
533.525,1.8
533.55,2.09
533.575,2.54
533.6,2.46
533.625,2.81
533.65,2.53
533.675,2.69
533.7,2.3
533.725,1.71
533.75,1.96
533.775,1.85
533.8,1.77
533.825,1.77
533.85,1.99
533.875,1.93
533.9,1.65
533.925,2.17
533.95,1.91
533.975,2.09
534.0,1.67
534.025,1.88
534.05,1.61
534.075,2.04
534.1,1.92
534.125,1.61
534.15,1.76
534.175,2.27
534.2,2.05
534.225,2.2
534.25,1.77
534.275,2.16
534.3,2.0
534.325,2.11
534.35,1.68
534.375,1.96
534.4,2.3
534.425,1.66
534.45,2.05
534.475,1.89
534.5,1.77
534.525,1.69
534.55,1.63
534.575,1.81
534.6,1.95
534.625,1.98
534.65,1.68
534.675,1.85
534.7,1.77
534.725,1.98
534.75,2.27
534.775,2.27
534.8,2.24
534.825,1.83
534.85,1.77
534.875,1.92
534.9,1.85
534.925,1.99
534.95,2.0
534.975,1.76
535.0,2.02
535.025,1.66
535.05,2.12
535.075,1.63
535.1,1.66
535.125,1.83
535.15,2.15
535.175,2.23
535.2,2.12
535.225,2.1
535.25,1.98
535.275,2.06
535.3,2.18
535.325,2.11
535.35,2.06
535.375,1.7
535.4,1.83
535.425,1.62
535.45,1.98
535.475,1.76
535.5,2.14
535.525,1.98
535.55,2.12
535.575,2.0
535.6,1.78
535.625,1.87
535.65,1.77
535.675,1.91
535.7,1.84
535.725,2.12
535.75,1.94
535.775,2.07
535.8,1.86
535.825,2.05
535.85,2.14
535.875,1.82
535.9,1.65
535.925,1.75
535.95,1.87
535.975,1.92
536.0,2.0
536.025,1.95
536.05,2.0
536.075,2.05
536.1,1.83
536.125,1.79
536.15,2.03
536.175,1.94
536.2,1.75
536.225,2.05
536.25,2.05
536.275,2.06
536.3,2.02
536.325,1.77
536.35,1.73
536.375,1.92
536.4,1.95
536.425,1.97
536.45,2.04
536.475,1.91
536.5,1.97
536.525,2.12
536.55,2.01
536.575,1.8
536.6,1.9
536.625,2.0
536.65,2.09
536.675,2.06
536.7,1.81
536.725,2.08
536.75,1.88
536.775,2.19
536.8,1.85
536.825,1.89
536.85,2.4
536.875,2.04
536.9,2.08
536.925,1.92
536.95,2.84
536.975,1.85
537.0,2.65
537.025,2.01
537.05,2.16
537.075,1.92
537.1,1.82
537.125,2.06
537.15,2.38
537.175,2.11
537.2,1.98
537.225,1.69
537.25,1.92
537.275,2.02
537.3,1.86
537.325,1.88
537.35,1.97
537.375,1.89
537.4,1.9
537.425,1.76
537.45,2.11
537.475,2.72
537.5,1.83
537.525,2.2
537.55,2.3
537.575,2.03
537.6,1.85
537.625,2.03
537.65,2.13
537.675,1.93
537.7,2.42
537.725,1.65
537.75,2.37
537.775,2.04
537.8,1.74
537.825,1.95
537.85,2.09
537.875,1.89
537.9,1.8
537.925,2.42
537.95,2.32
537.975,1.84
538.0,1.82
538.025,1.97
538.05,1.84
538.075,2.04
538.1,2.22
538.125,2.05
538.15,2.12
538.175,2.29
538.2,2.27
538.225,1.92
538.25,2.26
538.275,2.4
538.3,2.13
538.325,2.05
538.35,2.06
538.375,2.05
538.4,2.2
538.425,1.96
538.45,1.53
538.475,1.83
538.5,2.21
538.525,1.92
538.55,1.9
538.575,2.16
538.6,1.93
538.625,1.93
538.65,2.15
538.675,1.67
538.7,1.89
538.725,1.83
538.75,1.78
538.775,1.94
538.8,1.84
538.825,2.66
538.85,2.07
538.875,2.01
538.9,1.84
538.925,1.94
538.95,1.81
538.975,2.0
539.0,2.14
539.025,1.93
539.05,1.9
539.075,1.94
539.1,1.94
539.125,2.1
539.15,1.71
539.175,1.81
539.2,2.0
539.225,1.98
539.25,1.89
539.275,1.81
539.3,2.11
539.325,2.06
539.35,1.72
539.375,2.3
539.4,1.91
539.425,2.25
539.45,2.22
539.475,1.94
539.5,2.19
539.525,2.15
539.55,2.13
539.575,2.03
539.6,1.72
539.625,1.75
539.65,2.01
539.675,2.27
539.7,2.25
539.725,1.93
539.75,2.0
539.775,1.82
539.8,1.79
539.825,2.23
539.85,1.8
539.875,1.84
539.9,1.92
539.925,2.15
539.95,1.85
539.975,2.13
540.0,2.25
540.025,1.82
540.05,2.04
540.075,1.99
540.1,2.13
540.125,2.01
540.15,1.86
540.175,2.06
540.2,2.36
540.225,2.15
540.25,2.04
540.275,1.85
540.3,2.33
540.325,2.0
540.35,2.08
540.375,2.13
540.4,2.01
540.425,1.83
540.45,2.19
540.475,2.23
540.5,1.94
540.525,1.94
540.55,2.26
540.575,2.21
540.6,1.83
540.625,2.36
540.65,2.21
540.675,2.03
540.7,1.95
540.725,2.2
540.75,2.08
540.775,1.85
540.8,2.44
540.825,1.85
540.85,1.78
540.875,2.22
540.9,2.18
540.925,2.36
540.95,2.36
540.975,1.86
541.0,2.01
541.025,1.98
541.05,2.32
541.075,1.82
541.1,2.0
541.125,2.16
541.15,2.35
541.175,1.81
541.2,2.04
541.225,1.87
541.25,1.97
541.275,1.69
541.3,2.24
541.325,2.03
541.35,1.94
541.375,2.19
541.4,2.16
541.425,1.83
541.45,1.77
541.475,2.13
541.5,1.71
541.525,2.39
541.55,2.12
541.575,2.15
541.6,1.79
541.625,1.78
541.65,1.74
541.675,1.86
541.7,1.88
541.725,1.89
541.75,1.93
541.775,1.75
541.8,2.23
541.825,2.28
541.85,2.49
541.875,2.15
541.9,2.2
541.925,2.1
541.95,1.93
541.975,2.26
542.0,2.23
542.025,2.49
542.05,2.09
542.075,1.87
542.1,2.04
542.125,2.1
542.15,1.96
542.175,2.18
542.2,1.98
542.225,2.35
542.25,1.88
542.275,2.19
542.3,2.07
542.325,2.15
542.35,2.07
542.375,1.89
542.4,2.43
542.425,1.86
542.45,2.25
542.475,2.03
542.5,2.19
542.525,2.27
542.55,2.27
542.575,2.57
542.6,2.07
542.625,2.07
542.65,2.21
542.675,2.28
542.7,2.11
542.725,2.1
542.75,2.41
542.775,2.0
542.8,2.42
542.825,2.31
542.85,2.09
542.875,2.22
542.9,1.95
542.925,1.92
542.95,1.82
542.975,2.35
543.0,2.11
543.025,1.82
543.05,1.93
543.075,2.0
543.1,2.4
543.125,2.38
543.15,1.92
543.175,2.31
543.2,2.34
543.225,1.98
543.25,1.93
543.275,2.15
543.3,2.15
543.325,1.9
543.35,2.27
543.375,2.27
543.4,2.43
543.425,2.39
543.45,2.24
543.475,2.44
543.5,2.63
543.525,1.98
543.55,1.88
543.575,2.33
543.6,2.13
543.625,2.22
543.65,2.23
543.675,2.35
543.7,2.21
543.725,2.15
543.75,1.95
543.775,2.54
543.8,2.05
543.825,2.47
543.85,2.15
543.875,2.2
543.9,2.23
543.925,2.01
543.95,2.09
543.975,2.1
544.0,2.05
544.025,2.5
544.05,2.53
544.075,2.44
544.1,2.37
544.125,2.24
544.15,2.07
544.175,2.56
544.2,2.3
544.225,2.26
544.25,2.24
544.275,2.33
544.3,2.25
544.325,2.3
544.35,2.24
544.375,2.18
544.4,2.7
544.425,1.83
544.45,2.79
544.475,1.95
544.5,2.03
544.525,2.28
544.55,2.16
544.575,2.31
544.6,2.73
544.625,2.1
544.65,2.1
544.675,2.32
544.7,2.25
544.725,2.47
544.75,2.09
544.775,2.1
544.8,2.06
544.825,2.14
544.85,2.21
544.875,2.52
544.9,2.02
544.925,2.32
544.95,2.12
544.975,2.13
545.0,2.18
545.025,2.44
545.05,2.27
545.075,2.9
545.1,2.38
545.125,2.54
545.15,2.08
545.175,2.66
545.2,2.67
545.225,2.09
545.25,2.06
545.275,2.41
545.3,2.28
545.325,1.99
545.35,2.52
545.375,2.38
545.4,2.23
545.425,2.07
545.45,1.94
545.475,1.95
545.5,1.81
545.525,2.11
545.55,1.93
545.575,2.04
545.6,2.56
545.625,1.9
545.65,2.29
545.675,2.16
545.7,2.09
545.725,1.96
545.75,2.24
545.775,2.13
545.8,1.98
545.825,2.35
545.85,1.87
545.875,2.08
545.9,2.11
545.925,2.33
545.95,2.36
545.975,2.13
546.0,2.16
546.025,2.49
546.05,2.24
546.075,2.26
546.1,2.09
546.125,2.23
546.15,2.01
546.175,2.06
546.2,2.02
546.225,2.44
546.25,2.52
546.275,2.23
546.3,2.34
546.325,2.43
546.35,2.33
546.375,2.8
546.4,2.48
546.425,2.45
546.45,2.81
546.475,3.91
546.5,3.76
546.525,3.36
546.55,3.07
546.575,3.69
546.6,4.57
546.625,2.78
546.65,3.77
546.675,3.42
546.7,2.59
546.725,3.1
546.75,3.44
546.775,2.99
546.8,3.9
546.825,3.0
546.85,4.32
546.875,2.61
546.9,3.05
546.925,3.59
546.95,3.43
546.975,2.89
547.0,3.47
547.025,4.4
547.05,2.89
547.075,2.85
547.1,3.7
547.125,3.97
547.15,2.96
547.175,3.55
547.2,3.66
547.225,5.3
547.25,7.31
547.275,10.45
547.3,12.56
547.325,15.53
547.35,21.0
547.375,19.16
547.4,25.1
547.425,28.16
547.45,22.9
547.475,28.4
547.5,32.63
547.525,30.99
547.55,32.49
547.575,32.95
547.6,35.38
547.625,31.66
547.65,34.49
547.675,34.49
547.7,35.92
547.725,37.98
547.75,32.45
547.775,31.28
547.8,31.7
547.825,32.8
547.85,33.64
547.875,30.54
547.9,30.54
547.925,29.22
547.95,30.29
547.975,29.26
548.0,26.89
548.025,25.46
548.05,31.47
548.075,31.66
548.1,29.9
548.125,32.8
548.15,31.12
548.175,26.86
548.2,30.27
548.225,27.43
548.25,25.85
548.275,25.55
548.3,32.21
548.325,27.67
548.35,13.02
548.375,31.03
548.4,29.3
548.425,24.12
548.45,22.66
548.475,22.54
548.5,25.9
548.525,26.9
548.55,24.72
548.575,26.41
548.6,30.61
548.625,27.64
548.65,29.94
548.675,27.55
548.7,25.33
548.725,22.75
548.75,22.02
548.775,28.95
548.8,29.8
548.825,32.92
548.85,29.71
548.875,34.15
548.9,31.44
548.925,29.62
548.95,30.0
548.975,29.6
549.0,31.04
549.025,34.7
549.05,31.8
549.075,35.93
549.1,35.49
549.125,29.69
549.15,30.86
549.175,27.71
549.2,23.69
549.225,22.7
549.25,21.4
549.275,18.6
549.3,19.2
549.325,17.88
549.35,16.23
549.375,16.48
549.4,19.15
549.425,19.22
549.45,14.64
549.475,14.09
549.5,17.55
549.525,17.24
549.55,14.49
549.575,16.58
549.6,16.84
549.625,16.13
549.65,15.66
549.675,16.78
549.7,18.58
549.725,22.42
549.75,15.0
549.775,18.56
549.8,20.44
549.825,16.1
549.85,22.9
549.875,16.57
549.9,14.67
549.925,18.41
549.95,15.87
549.975,16.9
550.0,20.58
550.025,23.59
550.05,20.9
550.075,16.44
550.1,16.91
550.125,16.91
550.15,18.23
550.175,17.37
550.2,18.22
550.225,20.61
550.25,20.75
550.275,21.72
550.3,17.84
550.325,20.58
550.35,21.18
550.375,17.36
550.4,20.01
550.425,20.45
550.45,18.41
550.475,18.27
550.5,19.48
550.525,18.67
550.55,15.92
550.575,18.22
550.6,17.55
550.625,15.07
550.65,19.25
550.675,17.42
550.7,18.02
550.725,20.6
550.75,18.86
550.775,18.29
550.8,20.07
550.825,18.55
550.85,16.75
550.875,20.75
550.9,19.01
550.925,17.44
550.95,18.39
550.975,17.51
551.0,17.5
551.025,16.15
551.05,13.72
551.075,17.78
551.1,15.65
551.125,17.66
551.15,15.18
551.175,15.38
551.2,15.38
551.225,15.69
551.25,17.63
551.275,14.2
551.3,15.08
551.325,15.05
551.35,17.01
551.375,14.57
551.4,18.52
551.425,13.53
551.45,15.96
551.475,15.83
551.5,18.78
551.525,16.14
551.55,14.31
551.575,19.21
551.6,17.44
551.625,15.18
551.65,13.69
551.675,15.27
551.7,15.0
551.725,13.51
551.75,16.8
551.775,13.65
551.8,16.24
551.825,15.26
551.85,16.77
551.875,15.86
551.9,13.38
551.925,11.75
551.95,15.83
551.975,16.28
552.0,10.92
552.025,12.47
552.05,12.08
552.075,15.47
552.1,13.96
552.125,11.37
552.15,12.61
552.175,10.79
552.2,12.43
552.225,13.09
552.25,11.99
552.275,12.2
552.3,10.8
552.325,11.54
552.35,13.33
552.375,14.31
552.4,10.99
552.425,12.71
552.45,14.08
552.475,15.46
552.5,14.53
552.525,14.4
552.55,14.92
552.575,14.03
552.6,12.81
552.625,15.46
552.65,14.25
552.675,16.34
552.7,11.89
552.725,15.55
552.75,13.79
552.775,11.41
552.8,16.06
552.825,16.81
552.85,15.02
552.875,13.13
552.9,18.24
552.925,13.6
552.95,15.05
552.975,22.86
553.0,13.31
553.025,15.72
553.05,14.25
553.075,17.54
553.1,15.04
553.125,15.04
553.15,15.89
553.175,14.66
553.2,14.53
553.225,17.95
553.25,27.53
553.275,37.2
553.3,52.58
553.325,51.71
553.35,72.33
553.375,72.89
553.4,81.07
553.425,84.01
553.45,102.84
553.475,94.71
553.5,111.57
553.525,113.61
553.55,122.51
553.575,112.24
553.6,125.02
553.625,123.8
553.65,129.58
553.675,129.15
553.7,128.5
553.725,121.55
553.75,151.71
553.775,109.22
553.8,117.7
553.825,103.65
553.85,129.0
553.875,94.6
553.9,114.0
553.925,109.96
553.95,128.33
553.975,109.39
554.0,142.73
554.025,131.18
554.05,110.95
554.075,123.02
554.1,117.81
554.125,118.52
554.15,132.13
554.175,125.15
554.2,125.69
554.225,102.06
554.25,144.41
554.275,128.14
554.3,149.85
554.325,107.94
554.35,53.99
554.375,139.93
554.4,151.25
554.425,146.58
554.45,148.03
554.475,111.92
554.5,130.45
554.525,113.81
554.55,123.96
554.575,100.07
554.6,132.58
554.625,108.06
554.65,119.99
554.675,116.07
554.7,126.67
554.725,140.63
554.75,138.43
554.775,131.39
554.8,132.54
554.825,131.22
554.85,121.76
554.875,115.08
554.9,102.53
554.925,95.73
554.95,126.13
554.975,98.65
555.0,127.5
555.025,104.03
555.05,107.08
555.075,108.04
555.1,101.71
555.125,83.77
555.15,112.75
555.175,98.36
555.2,104.09
555.225,95.07
555.25,90.4
555.275,68.35
555.3,76.78
555.325,54.76
555.35,51.22
555.375,41.32
555.4,43.04
555.425,38.55
555.45,30.64
555.475,37.09
555.5,33.24
555.525,24.59
555.55,26.83
555.575,34.2
555.6,37.12
555.625,35.38
555.65,30.72
555.675,30.2
555.7,30.01
555.725,31.75
555.75,44.65
555.775,35.81
555.8,45.49
555.825,46.58
555.85,45.31
555.875,40.86
555.9,38.46
555.925,50.43
555.95,50.04
555.975,44.88
556.0,46.59
556.025,46.62
556.05,47.73
556.075,44.98
556.1,51.26
556.125,45.62
556.15,45.28
556.175,45.05
556.2,45.79
556.225,54.92
556.25,45.09
556.275,48.12
556.3,46.0
556.325,46.91
556.35,51.67
556.375,43.22
556.4,40.94
556.425,47.82
556.45,44.97
556.475,37.63
556.5,42.72
556.525,39.0
556.55,50.57
556.575,43.44
556.6,45.35
556.625,45.92
556.65,44.67
556.675,43.97
556.7,47.43
556.725,42.84
556.75,51.84
556.775,46.0
556.8,44.77
556.825,59.61
556.85,40.7
556.875,48.25
556.9,49.78
556.925,50.76
556.95,36.92
556.975,50.17
557.0,61.03
557.025,47.67
557.05,50.52
557.075,44.81
557.1,42.49
557.125,58.89
557.15,44.72
557.175,45.21
557.2,43.53
557.225,45.96
557.25,41.2
557.275,47.9
557.3,45.34
557.325,45.14
557.35,40.34
557.375,51.98
557.4,42.2
557.425,44.5
557.45,37.32
557.475,36.37
557.5,34.82
557.525,46.12
557.55,42.19
557.575,40.98
557.6,55.23
557.625,46.14
557.65,27.42
557.675,34.4
557.7,35.1
557.725,32.84
557.75,32.12
557.775,28.62
557.8,27.26
557.825,26.45
557.85,27.59
557.875,23.42
557.9,22.44
557.925,25.9
557.95,23.88
557.975,25.2
558.0,26.05
558.025,33.17
558.05,30.12
558.075,28.8
558.1,28.72
558.125,40.58
558.15,35.45
558.175,33.0
558.2,29.76
558.225,30.06
558.25,37.25
558.275,46.95
558.3,30.68
558.325,39.63
558.35,38.21
558.375,28.0
558.4,31.69
558.425,40.59
558.45,34.04
558.475,37.75
558.5,29.46
558.525,33.49
558.55,28.86
558.575,32.91
558.6,28.97
558.625,35.23
558.65,35.58
558.675,34.4
558.7,34.06
558.725,37.96
558.75,34.01
558.775,30.19
558.8,29.53
558.825,37.84
558.85,39.06
558.875,27.71
558.9,35.26
558.925,38.4
558.95,34.7
558.975,33.79
559.0,39.4
559.025,52.52
559.05,43.92
559.075,35.17
559.1,47.94
559.125,31.01
559.15,43.54
559.175,35.01
559.2,32.37
559.225,29.06
559.25,28.66
559.275,28.98
559.3,32.77
559.325,37.92
559.35,49.35
559.375,50.24
559.4,66.45
559.425,54.37
559.45,70.93
559.475,52.75
559.5,63.81
559.525,56.76
559.55,65.83
559.575,62.09
559.6,72.41
559.625,61.52
559.65,77.64
559.675,70.17
559.7,79.88
559.725,76.86
559.75,87.21
559.775,72.86
559.8,77.61
559.825,82.37
559.85,95.86
559.875,72.71
559.9,90.52
559.925,68.93
559.95,91.62
559.975,74.53
560.0,80.12
560.025,72.15
560.05,102.23
560.075,79.93
560.1,82.86
560.125,66.79
560.15,96.09
560.175,69.63
560.2,87.49
560.225,69.93
560.25,82.41
560.275,76.57
560.3,84.12
560.325,68.67
560.35,32.61
560.375,76.65
560.4,94.51
560.425,82.37
560.45,91.95
560.475,62.46
560.5,82.86
560.525,69.56
560.55,77.74
560.575,67.53
560.6,75.88
560.625,80.64
560.65,78.79
560.675,69.88
560.7,73.41
560.725,59.04
560.75,61.89
560.775,57.62
560.8,73.83
560.825,70.39
560.85,89.63
560.875,60.75
560.9,74.13
560.925,55.99
560.95,75.76
560.975,64.92
561.0,73.3
561.025,51.37
561.05,61.09
561.075,57.26
561.1,61.42
561.125,41.14
561.15,52.28
561.175,44.8
561.2,46.6
561.225,43.17
561.25,44.41
561.275,37.39
561.3,37.65
561.325,32.09
561.35,30.37
561.375,27.42
561.4,23.31
561.425,22.28
561.45,23.54
561.475,23.18
561.5,21.41
561.525,22.07
561.55,21.44
561.575,25.55
561.6,30.98
561.625,21.08
561.65,24.73
561.675,26.43
561.7,26.66
561.725,29.9
